external_event_id,external_player_id,device_id,ip_address,event_type,device_type,country_code,user_agent,session_id,occurred_at
DEV-000709,PLY-INCO-089,dev-ply-inco-089,192.168.100.120,LOGIN,TABLET,BR,Mozilla/5.0 (Mac),sess-735dd52e-c61,2026-03-31T16:07:49Z
DEV-000972,PLY-NETW-106,SHARED-NET-BETA-001,200.18.77.33,BET,DESKTOP,BR,Mozilla/5.0 (Android),sess-152d366a-833,2026-03-31T16:20:09Z
DEV-000724,PLY-STRU-091,dev-ply-stru-091,192.168.122.73,LOGIN,DESKTOP,BR,Mozilla/5.0 (Mac),sess-2f318839-b64,2026-03-31T18:10:28Z
DEV-000546,PLY-NORM-069,dev-ply-norm-069,192.168.209.127,LOGIN,MOBILE_ANDROID,BR,Mozilla/5.0 (Mac),sess-6a29fefb-14e,2026-03-31T18:39:27Z
DEV-000140,PLY-NORM-017,dev-ply-norm-017,192.168.236.129,DEPOSIT,MOBILE_ANDROID,BR,Mozilla/5.0 (Android),sess-18c75d43-383,2026-03-31T18:52:33Z
DEV-000037,PLY-NORM-004,dev-ply-norm-004,192.168.5.185,BET,TABLET,BR,Mozilla/5.0 (Windows),sess-18002d32-ad2,2026-03-31T21:37:52Z
DEV-000667,PLY-INCO-083,dev-ply-inco-083,192.168.118.202,BET,DESKTOP,BR,Mozilla/5.0 (Windows),sess-7cec02b5-f27,2026-03-31T22:34:56Z
DEV-000817,PLY-BONU-115,dev-ply-bonu-115,192.168.92.186,LOGIN,DESKTOP,BR,Mozilla/5.0 (Mac),sess-49254ccd-687,2026-03-31T22:57:52Z
DEV-000179,PLY-NORM-022,dev-ply-norm-022,192.168.118.90,LOGIN,DESKTOP,BR,Mozilla/5.0 (Windows),sess-a11cb18e-1a0,2026-04-01T04:15:28Z
DEV-000604,PLY-NORM-076,dev-ply-norm-076,192.168.62.241,DEPOSIT,DESKTOP,BR,Mozilla/5.0 (Windows),sess-4c4cedb1-9ee,2026-04-01T09:46:15Z
DEV-000584,PLY-NORM-074,dev-ply-norm-074,192.168.70.176,LOGIN,MOBILE_ANDROID,BR,Mozilla/5.0 (Mac),sess-8fbd92d4-1a7,2026-04-01T11:25:24Z
DEV-000338,PLY-NORM-041,dev-ply-norm-041,192.168.138.19,LOGIN,MOBILE_ANDROID,BR,Mozilla/5.0 (Mac),sess-c359462d-f89,2026-04-01T12:05:53Z
DEV-000748,PLY-STRU-094,dev-ply-stru-094,192.168.6.246,LOGIN,MOBILE_IOS,BR,Mozilla/5.0 (Windows),sess-816885e6-cef,2026-04-01T18:38:15Z
DEV-000131,PLY-NORM-016,dev-ply-norm-016,192.168.76.165,BET,DESKTOP,BR,Mozilla/5.0 (Windows),sess-febb7ac5-7d1,2026-04-02T07:24:41Z
DEV-000526,PLY-NORM-066,dev-ply-norm-066,192.168.233.142,WITHDRAWAL,TABLET,BR,Mozilla/5.0 (Mac),sess-adaca9e9-8a4,2026-04-02T10:34:19Z
DEV-000471,PLY-NORM-058,dev-ply-norm-058,192.168.173.106,BET,TABLET,BR,Mozilla/5.0 (Android),sess-4cee1904-987,2026-04-02T15:11:54Z
DEV-000028,PLY-NORM-003,dev-ply-norm-003,192.168.90.57,BET,TABLET,BR,Mozilla/5.0 (Mac),sess-f7bd1f52-4c0,2026-04-02T18:57:44Z
DEV-000087,PLY-NORM-011,dev-ply-norm-011,192.168.154.86,DEPOSIT,MOBILE_ANDROID,BR,Mozilla/5.0 (Mac),sess-7a2b6f8c-da0,2026-04-02T19:20:48Z
DEV-000042,PLY-NORM-005,dev-ply-norm-005,192.168.216.22,WITHDRAWAL,MOBILE_IOS,BR,Mozilla/5.0 (Windows),sess-7f824663-5ee,2026-04-02T20:20:43Z
DEV-000436,PLY-NORM-054,dev-ply-norm-054,192.168.72.222,DEPOSIT,MOBILE_ANDROID,BR,Mozilla/5.0 (Mac),sess-01192819-c5c,2026-04-02T21:26:37Z
DEV-000689,PLY-INCO-087,dev-ply-inco-087,192.168.193.201,LOGIN,TABLET,BR,Mozilla/5.0 (iPhone),sess-8865ac3d-b49,2026-04-02T21:59:28Z
DEV-000007,PLY-NORM-001,dev-ply-norm-001,192.168.99.51,LOGIN,MOBILE_IOS,BR,Mozilla/5.0 (Windows),sess-bff3be6d-24a,2026-04-02T22:12:56Z
DEV-000352,PLY-NORM-043,dev-ply-norm-043,192.168.39.51,WITHDRAWAL,MOBILE_ANDROID,BR,Mozilla/5.0 (Windows),sess-662dc4db-152,2026-04-03T01:01:30Z
DEV-000651,PLY-INCO-082,dev-ply-inco-082,192.168.115.192,LOGIN,DESKTOP,BR,Mozilla/5.0 (Android),sess-8a001278-910,2026-04-03T01:19:34Z
DEV-000698,PLY-INCO-088,dev-ply-inco-088,192.168.62.122,BET,MOBILE_IOS,BR,Mozilla/5.0 (Mac),sess-e873f942-623,2026-04-03T03:31:47Z
DEV-000451,PLY-NORM-056,dev-ply-norm-056,192.168.119.227,LOGIN,MOBILE_IOS,BR,Mozilla/5.0 (iPhone),sess-43279806-d7e,2026-04-03T05:19:51Z
DEV-001024,PLY-NETW-110,SHARED-NET-GAMMA-001,177.92.55.42,BET,DESKTOP,BR,Mozilla/5.0 (iPhone),sess-91060f13-86c,2026-04-03T07:32:27Z
DEV-000766,PLY-STRU-096,dev-ply-stru-096,192.168.108.120,WITHDRAWAL,DESKTOP,BR,Mozilla/5.0 (iPhone),sess-59277895-319,2026-04-03T10:49:37Z
