external_bet_id,external_player_id,stake_amount,odds,potential_payout,settled_payout,bet_type,product_type,sport,market_type,event_id,selection,channel,placed_at,settled_at,status,game_id,game_name,game_provider,game_category,rtp_teorico
BET-000010,PLY-NORM-001,18.79,6.63,124.56,0.00,SPORTSBOOK,SPORTSBOOK,BASKETBALL,1X2,CRU_VS_AME_20260316,BTTS Yes,TERMINAL,2026-03-23T01:21:33Z,2026-03-25T16:21:33Z,LOST,,,,,
BET-000793,PLY-NORM-056,24.75,7.88,195.00,0.00,SPORTSBOOK,SPORTSBOOK,BASKETBALL,1X2,ATM_VS_CAP_20260318,Away Win,WEB,2026-03-23T02:09:27Z,2026-03-23T03:09:27Z,LOST,,,,,
BET-001339,PLY-INCO-086,3202.24,2.97,9510.66,9510.66,SPORTSBOOK,SPORTSBOOK,BASKETBALL,CORRECT_SCORE,NBA_LAL_VS_GSW_20260325,Away Win,APP,2026-03-23T03:30:33Z,2026-03-24T05:30:33Z,WON,,,,,
BET-000280,PLY-NORM-022,12.92,6.71,86.67,0.00,SPORTSBOOK,SPORTSBOOK,SOCCER,1X2,ATM_VS_CAP_20260318,BTTS Yes,WEB,2026-03-23T05:48:26Z,2026-03-23T12:48:26Z,LOST,,,,,
BET-000702,PLY-NORM-049,161.68,7.37,1191.58,0.00,SPORTSBOOK,SPORTSBOOK,SOCCER,CORRECT_SCORE,GRE_VS_INT_20260322,BTTS Yes,WEB,2026-03-23T07:09:04Z,2026-03-24T04:09:04Z,LOST,,,,,
BET-000565,PLY-NORM-040,48.01,5.12,245.82,17.87,SPORTSBOOK,SPORTSBOOK,ESPORTS,CORRECT_SCORE,SAN_VS_VAS_20260317,Home Win,TERMINAL,2026-03-23T08:05:32Z,2026-03-26T06:05:32Z,CASHOUT,,,,,
BET-000671,PLY-NORM-048,74.87,4.14,309.95,309.95,SPORTSBOOK,SPORTSBOOK,ESPORTS,1X2,ATM_VS_CAP_20260318,Home Win,WEB,2026-03-23T09:07:13Z,2026-03-25T15:07:13Z,WON,,,,,
BET-001949,PLY-BONU-115,23.24,,25.57,0.00,CASINO_LIVE,CASINO_LIVE,,,,,TERMINAL,2026-03-23T10:43:37Z,2026-03-23T19:43:37Z,LOST,GAME-POKER-01,Casino Hold'em,Evolution,TABLE,0.9747
BET-001135,PLY-NORM-076,50.04,7.58,379.33,0.00,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,HANDICAP,PAL_VS_SAO_20260321,Home Win,TERMINAL,2026-03-23T13:05:58Z,2026-03-26T06:05:58Z,LOST,,,,,
BET-001405,PLY-INCO-088,1984.81,3.00,5954.42,1264.78,SPORTSBOOK,SPORTSBOOK,BASKETBALL,BOTH_TEAMS_SCORE,BAH_VS_FOR_20260319,Home Win,WEB,2026-03-23T14:13:32Z,2026-03-24T07:13:32Z,CASHOUT,,,,,
BET-001723,PLY-NETW-105,1695.74,4.46,7563.01,7563.01,SPORTSBOOK,SPORTSBOOK,TENNIS,1X2,UFC_300_20260329,Draw,APP,2026-03-23T16:28:52Z,2026-03-25T11:28:52Z,WON,,,,,
BET-000284,PLY-NORM-022,42.90,2.33,99.96,0.00,SPORTSBOOK,SPORTSBOOK,BASKETBALL,1X2,CRU_VS_AME_20260316,Home Win,TERMINAL,2026-03-23T16:34:55Z,2026-03-25T00:34:55Z,LOST,,,,,
BET-000295,PLY-NORM-023,101.49,2.01,204.00,0.00,SPORTSBOOK,SPORTSBOOK,MMA,1X2,FLA_VS_COR_20260320,Under 2.5,APP,2026-03-23T18:25:54Z,2026-03-25T20:25:54Z,LOST,,,,,
BET-000730,PLY-NORM-051,72.25,3.12,225.41,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,HANDICAP,FLA_VS_COR_20260320,Over 2.5,TERMINAL,2026-03-23T20:42:05Z,2026-03-26T16:42:05Z,LOST,,,,,
BET-000878,PLY-NORM-061,318.70,7.44,2371.12,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,CORRECT_SCORE,SAN_VS_VAS_20260317,Away Win,WEB,2026-03-23T21:43:39Z,2026-03-26T00:43:39Z,LOST,,,,,
BET-000350,PLY-NORM-026,19.02,7.63,145.09,0.00,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,HANDICAP,NBA_LAL_VS_GSW_20260325,Under 2.5,APP,2026-03-23T21:56:59Z,2026-03-26T05:56:59Z,LOST,,,,,
BET-001573,PLY-STRU-095,127.63,1.78,227.18,0.00,SPORTSBOOK,SPORTSBOOK,SOCCER,BOTH_TEAMS_SCORE,UFC_300_20260329,Draw,TERMINAL,2026-03-23T23:20:27Z,2026-03-24T06:20:27Z,LOST,,,,,
BET-000754,PLY-NORM-054,282.42,5.22,1474.21,0.00,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,1X2,UFC_300_20260329,Under 2.5,TERMINAL,2026-03-24T00:25:52Z,2026-03-26T08:25:52Z,LOST,,,,,
BET-000603,PLY-NORM-043,96.36,4.02,387.37,0.00,SPORTSBOOK,SPORTSBOOK,MMA,BOTH_TEAMS_SCORE,CRU_VS_AME_20260316,Draw,APP,2026-03-24T00:37:23Z,2026-03-26T10:37:23Z,LOST,,,,,
BET-001452,PLY-INCO-089,641.32,4.12,2642.24,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,CORRECT_SCORE,FLA_VS_COR_20260320,BTTS Yes,TERMINAL,2026-03-24T02:47:32Z,2026-03-24T22:47:32Z,LOST,,,,,
BET-001112,PLY-NORM-074,309.11,6.95,2148.28,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,OVER_UNDER,BAH_VS_FOR_20260319,Home Win,TERMINAL,2026-03-24T05:33:45Z,2026-03-24T17:33:45Z,LOST,,,,,
BET-001162,PLY-NORM-079,256.64,4.10,1052.21,0.00,SPORTSBOOK,SPORTSBOOK,BASKETBALL,1X2,UFC_300_20260329,Home Win,APP,2026-03-24T06:29:07Z,2026-03-26T09:29:07Z,LOST,,,,,
BET-000068,PLY-NORM-005,180.22,4.87,877.67,0.00,SPORTSBOOK,SPORTSBOOK,ESPORTS,1X2,PAL_VS_SAO_20260321,BTTS Yes,TERMINAL,2026-03-24T07:09:57Z,2026-03-26T12:09:57Z,LOST,,,,,
BET-000666,PLY-NORM-048,293.20,5.82,1706.40,0.00,SPORTSBOOK,SPORTSBOOK,MMA,1X2,UFC_300_20260329,BTTS Yes,WEB,2026-03-24T07:10:07Z,2026-03-26T06:10:07Z,LOST,,,,,
BET-001908,PLY-BONU-114,141.52,1.27,179.74,179.74,SPORTSBOOK,SPORTSBOOK,ESPORTS,BOTH_TEAMS_SCORE,CRU_VS_AME_20260316,Home Win,TERMINAL,2026-03-24T11:02:51Z,2026-03-27T01:02:51Z,WON,,,,,
BET-001212,PLY-INCO-082,2690.57,2.02,5434.95,5434.95,SPORTSBOOK,SPORTSBOOK,BASKETBALL,BOTH_TEAMS_SCORE,UFC_300_20260329,Home Win,TERMINAL,2026-03-24T11:06:49Z,2026-03-26T13:06:49Z,WON,,,,,
BET-001996,PLY-PEP_-118,5148.89,1.70,8753.11,0.00,SPORTSBOOK,SPORTSBOOK,MMA,OVER_UNDER,PAL_VS_SAO_20260321,Home Win,APP,2026-03-24T11:31:05Z,2026-03-25T04:31:05Z,LOST,,,,,
BET-000365,PLY-NORM-027,43.46,4.70,204.25,0.00,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,HANDICAP,ATM_VS_CAP_20260318,BTTS Yes,APP,2026-03-24T13:59:27Z,2026-03-24T21:59:27Z,LOST,,,,,
BET-001307,PLY-INCO-085,4138.78,3.58,14816.84,14816.84,SPORTSBOOK,SPORTSBOOK,BASKETBALL,CORRECT_SCORE,ATM_VS_CAP_20260318,BTTS Yes,APP,2026-03-24T16:47:44Z,2026-03-26T10:47:44Z,WON,,,,,
BET-002022,PLY-PEP_-119,6696.51,5.98,40045.15,40045.15,SPORTSBOOK,SPORTSBOOK,MMA,OVER_UNDER,UFC_300_20260329,BTTS Yes,TERMINAL,2026-03-24T17:23:36Z,2026-03-25T03:23:36Z,WON,,,,,
BET-000147,PLY-NORM-010,152.19,6.07,923.81,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,HANDICAP,CRU_VS_AME_20260316,BTTS Yes,TERMINAL,2026-03-24T17:49:37Z,2026-03-27T17:49:37Z,LOST,,,,,
BET-001480,PLY-INCO-090,1194.14,3.06,3654.08,0.00,SPORTSBOOK,SPORTSBOOK,MMA,1X2,WIMBLEDON_R1_20260315,Away Win,APP,2026-03-24T19:30:53Z,2026-03-25T14:30:53Z,LOST,,,,,
BET-000163,PLY-NORM-011,32.97,6.39,210.70,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,BOTH_TEAMS_SCORE,GRE_VS_INT_20260322,Away Win,WEB,2026-03-24T19:33:46Z,2026-03-26T11:33:46Z,LOST,,,,,
BET-001057,PLY-NORM-071,380.57,3.58,1362.44,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,OVER_UNDER,BOT_VS_FLU_20260323,Under 2.5,TERMINAL,2026-03-24T19:43:17Z,2026-03-26T11:43:17Z,LOST,,,,,
BET-000041,PLY-NORM-003,97.19,6.09,591.89,0.00,SPORTSBOOK,SPORTSBOOK,ESPORTS,1X2,UFC_300_20260329,Under 2.5,TERMINAL,2026-03-24T20:12:19Z,2026-03-27T05:12:19Z,LOST,,,,,
BET-001129,PLY-NORM-075,242.08,7.99,1934.22,0.00,SPORTSBOOK,SPORTSBOOK,MMA,HANDICAP,NBA_LAL_VS_GSW_20260325,Draw,WEB,2026-03-24T20:48:45Z,2026-03-25T20:48:45Z,LOST,,,,,
BET-000316,PLY-NORM-024,435.80,2.94,1281.24,0.00,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,1X2,FLA_VS_COR_20260320,Draw,APP,2026-03-24T20:50:00Z,2026-03-27T18:50:00Z,LOST,,,,,
BET-001457,PLY-INCO-089,3525.44,2.04,7191.89,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,BOTH_TEAMS_SCORE,CRU_VS_AME_20260316,Home Win,TERMINAL,2026-03-24T22:30:56Z,2026-03-27T00:30:56Z,LOST,,,,,
BET-001616,PLY-STRU-097,307.81,1.74,535.59,0.00,SPORTSBOOK,SPORTSBOOK,ESPORTS,CORRECT_SCORE,BAH_VS_FOR_20260319,BTTS Yes,APP,2026-03-25T01:37:36Z,2026-03-26T12:37:36Z,LOST,,,,,
BET-000082,PLY-NORM-006,172.89,4.43,765.91,93.55,SPORTSBOOK,SPORTSBOOK,BASKETBALL,OVER_UNDER,BOT_VS_FLU_20260323,Away Win,TERMINAL,2026-03-25T04:14:33Z,2026-03-28T02:14:33Z,CASHOUT,,,,,
BET-000345,PLY-NORM-025,198.68,2.10,417.22,0.00,SPORTSBOOK,SPORTSBOOK,ESPORTS,1X2,PAL_VS_SAO_20260321,BTTS Yes,APP,2026-03-25T06:26:27Z,2026-03-25T20:26:27Z,LOST,,,,,
BET-000315,PLY-NORM-024,355.58,6.75,2400.13,0.00,SPORTSBOOK,SPORTSBOOK,ESPORTS,HANDICAP,SAN_VS_VAS_20260317,Under 2.5,APP,2026-03-25T06:54:10Z,2026-03-27T15:54:10Z,LOST,,,,,
BET-001668,PLY-NETW-102,665.27,1.74,1157.57,0.00,SPORTSBOOK,SPORTSBOOK,MMA,HANDICAP,BRA_VS_ARG_20260401,Away Win,APP,2026-03-25T07:15:46Z,2026-03-27T15:15:46Z,LOST,,,,,
BET-002033,PLY-PEP_-119,8354.30,5.40,45113.22,2950.29,SPORTSBOOK,SPORTSBOOK,ESPORTS,OVER_UNDER,BAH_VS_FOR_20260319,Home Win,WEB,2026-03-25T07:44:43Z,2026-03-26T07:44:43Z,CASHOUT,,,,,
BET-000229,PLY-NORM-017,67.32,3.74,251.78,251.78,SPORTSBOOK,SPORTSBOOK,BASKETBALL,1X2,WIMBLEDON_R1_20260315,BTTS Yes,WEB,2026-03-25T08:54:58Z,2026-03-26T02:54:58Z,WON,,,,,
BET-000826,PLY-NORM-058,263.65,2.02,532.56,0.00,SPORTSBOOK,SPORTSBOOK,ESPORTS,CORRECT_SCORE,NBA_LAL_VS_GSW_20260325,Under 2.5,TERMINAL,2026-03-25T09:21:19Z,2026-03-26T17:21:19Z,LOST,,,,,
BET-000465,PLY-NORM-034,148.04,1.80,266.47,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,HANDICAP,ATM_VS_CAP_20260318,BTTS Yes,APP,2026-03-25T10:15:42Z,2026-03-26T18:15:42Z,LOST,,,,,
BET-000940,PLY-NORM-064,188.35,2.43,457.69,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,HANDICAP,ATM_VS_CAP_20260318,Away Win,TERMINAL,2026-03-25T11:29:46Z,2026-03-27T07:29:46Z,LOST,,,,,
BET-001540,PLY-STRU-093,84.70,2.37,200.74,0.00,SPORTSBOOK,SPORTSBOOK,MMA,OVER_UNDER,CRU_VS_AME_20260316,Over 2.5,TERMINAL,2026-03-25T11:50:41Z,2026-03-26T13:50:41Z,LOST,,,,,
BET-000605,PLY-NORM-043,283.62,5.45,1545.73,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,HANDICAP,BOT_VS_FLU_20260323,Over 2.5,WEB,2026-03-25T12:45:55Z,2026-03-27T17:45:55Z,LOST,,,,,
BET-000845,PLY-NORM-059,57.87,5.95,344.32,0.00,SPORTSBOOK,SPORTSBOOK,SOCCER,CORRECT_SCORE,CRU_VS_AME_20260316,Over 2.5,TERMINAL,2026-03-25T13:47:41Z,2026-03-28T10:47:41Z,LOST,,,,,
BET-001349,PLY-INCO-086,2017.46,4.13,8332.10,0.00,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,HANDICAP,CRU_VS_AME_20260316,Away Win,TERMINAL,2026-03-25T14:02:20Z,2026-03-28T01:02:20Z,LOST,,,,,
BET-000067,PLY-NORM-004,204.86,5.23,1071.40,0.00,SPORTSBOOK,SPORTSBOOK,MMA,OVER_UNDER,BAH_VS_FOR_20260319,Draw,TERMINAL,2026-03-25T14:09:02Z,2026-03-26T15:09:02Z,LOST,,,,,
BET-001574,PLY-STRU-095,372.35,3.15,1172.91,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,1X2,BOT_VS_FLU_20260323,Over 2.5,WEB,2026-03-25T14:42:19Z,2026-03-26T02:42:19Z,LOST,,,,,
BET-001553,PLY-STRU-094,191.45,3.81,729.41,0.00,SPORTSBOOK,SPORTSBOOK,ESPORTS,HANDICAP,WIMBLEDON_R1_20260315,Home Win,TERMINAL,2026-03-25T14:52:14Z,2026-03-27T14:52:14Z,LOST,,,,,
BET-000410,PLY-NORM-030,294.68,5.60,1650.24,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,1X2,BAH_VS_FOR_20260319,BTTS Yes,APP,2026-03-25T15:11:42Z,2026-03-26T08:11:42Z,LOST,,,,,
BET-001118,PLY-NORM-075,285.72,1.85,528.58,0.00,SPORTSBOOK,SPORTSBOOK,SOCCER,HANDICAP,SAN_VS_VAS_20260317,Home Win,WEB,2026-03-25T15:39:52Z,2026-03-26T01:39:52Z,LOST,,,,,
BET-000696,PLY-NORM-049,125.21,4.59,574.69,0.00,SPORTSBOOK,SPORTSBOOK,SOCCER,HANDICAP,NBA_LAL_VS_GSW_20260325,Draw,APP,2026-03-25T16:53:07Z,2026-03-26T13:53:07Z,LOST,,,,,
BET-000417,PLY-NORM-031,112.23,3.56,399.54,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,OVER_UNDER,CRU_VS_AME_20260316,Under 2.5,WEB,2026-03-25T18:26:11Z,2026-03-27T16:26:11Z,LOST,,,,,
BET-001909,PLY-BONU-114,170.16,1.40,238.22,0.00,SPORTSBOOK,SPORTSBOOK,SOCCER,BOTH_TEAMS_SCORE,SAN_VS_VAS_20260317,BTTS Yes,TERMINAL,2026-03-25T19:06:31Z,2026-03-28T08:06:31Z,LOST,,,,,
BET-001023,PLY-NORM-069,18.41,4.39,80.83,0.00,SPORTSBOOK,SPORTSBOOK,SOCCER,BOTH_TEAMS_SCORE,FLA_VS_COR_20260320,Away Win,TERMINAL,2026-03-25T20:48:18Z,2026-03-26T10:48:18Z,LOST,,,,,
BET-000219,PLY-NORM-015,269.00,2.46,661.74,0.00,SPORTSBOOK,SPORTSBOOK,BASKETBALL,1X2,WIMBLEDON_R1_20260315,Away Win,TERMINAL,2026-03-25T21:00:36Z,2026-03-28T05:00:36Z,LOST,,,,,
BET-000920,PLY-NORM-063,271.75,7.52,2043.55,0.00,SPORTSBOOK,SPORTSBOOK,ESPORTS,CORRECT_SCORE,GRE_VS_INT_20260322,Away Win,WEB,2026-03-25T22:53:32Z,2026-03-28T14:53:32Z,LOST,,,,,
BET-001845,PLY-BONU-112,117.48,,164.48,0.00,CASINO_LIVE,CASINO_LIVE,,,,,APP,2026-03-25T23:10:21Z,2026-03-26T22:10:21Z,LOST,GAME-POKER-01,Casino Hold'em,Evolution,TABLE,0.9747
BET-000637,PLY-NORM-045,125.11,6.78,848.25,0.00,SPORTSBOOK,SPORTSBOOK,BASKETBALL,1X2,FLA_VS_COR_20260320,Over 2.5,APP,2026-03-25T23:34:57Z,2026-03-26T23:34:57Z,LOST,,,,,
BET-001898,PLY-BONU-114,138.70,,151.19,151.19,SLOT,SLOT,,,,,WEB,2026-03-25T23:42:37Z,2026-03-28T23:42:37Z,WON,GAME-SLOT-01,Gates of Olympus,Pragmatic Play,SLOT,0.9649
BET-001969,PLY-PEP_-116,970.96,4.75,4612.06,4612.06,SPORTSBOOK,SPORTSBOOK,ESPORTS,HANDICAP,NBA_LAL_VS_GSW_20260325,Home Win,APP,2026-03-26T00:11:56Z,2026-03-27T07:11:56Z,WON,,,,,
BET-000715,PLY-NORM-050,261.62,3.40,889.52,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,HANDICAP,BOT_VS_FLU_20260323,Draw,TERMINAL,2026-03-26T00:33:04Z,2026-03-27T01:33:04Z,LOST,,,,,
BET-001190,PLY-INCO-081,3278.41,3.02,9900.80,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,BOTH_TEAMS_SCORE,FLA_VS_COR_20260320,Home Win,APP,2026-03-26T00:37:19Z,2026-03-27T10:37:19Z,LOST,,,,,
BET-001198,PLY-INCO-081,2106.10,2.87,6044.51,6044.51,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,BOTH_TEAMS_SCORE,BOT_VS_FLU_20260323,Draw,WEB,2026-03-26T02:00:21Z,2026-03-27T02:00:21Z,WON,,,,,
BET-001131,PLY-NORM-075,303.36,7.53,2284.30,0.00,SPORTSBOOK,SPORTSBOOK,MMA,CORRECT_SCORE,SAN_VS_VAS_20260317,Home Win,APP,2026-03-26T02:03:07Z,2026-03-27T12:03:07Z,LOST,,,,,
BET-001624,PLY-STRU-098,142.28,1.55,220.53,0.00,SPORTSBOOK,SPORTSBOOK,MMA,1X2,BRA_VS_ARG_20260401,BTTS Yes,TERMINAL,2026-03-26T05:01:38Z,2026-03-28T13:01:38Z,LOST,,,,,
BET-000432,PLY-NORM-032,29.13,6.71,195.48,0.00,SPORTSBOOK,SPORTSBOOK,ESPORTS,HANDICAP,BRA_VS_ARG_20260401,Draw,WEB,2026-03-26T05:44:07Z,2026-03-28T18:44:07Z,LOST,,,,,
BET-000460,PLY-NORM-034,190.14,7.14,1357.62,0.00,SPORTSBOOK,SPORTSBOOK,SOCCER,1X2,UFC_300_20260329,BTTS Yes,APP,2026-03-26T07:10:40Z,2026-03-26T16:10:40Z,LOST,,,,,
BET-000103,PLY-NORM-006,26.41,1.73,45.69,0.00,SPORTSBOOK,SPORTSBOOK,MMA,1X2,BAH_VS_FOR_20260319,Under 2.5,TERMINAL,2026-03-26T07:10:54Z,2026-03-27T07:10:54Z,LOST,,,,,
BET-000734,PLY-NORM-052,140.10,6.15,861.64,861.64,SPORTSBOOK,SPORTSBOOK,TENNIS,OVER_UNDER,ATM_VS_CAP_20260318,Draw,APP,2026-03-26T07:50:46Z,2026-03-27T16:50:46Z,WON,,,,,
BET-001137,PLY-NORM-076,49.80,6.33,315.25,0.00,SPORTSBOOK,SPORTSBOOK,BASKETBALL,1X2,SAN_VS_VAS_20260317,Over 2.5,WEB,2026-03-26T08:05:36Z,2026-03-28T04:05:36Z,LOST,,,,,
BET-000750,PLY-NORM-053,90.42,3.65,330.02,0.00,SPORTSBOOK,SPORTSBOOK,SOCCER,CORRECT_SCORE,ATM_VS_CAP_20260318,Draw,TERMINAL,2026-03-26T08:17:12Z,2026-03-28T16:17:12Z,LOST,,,,,
BET-000185,PLY-NORM-013,82.05,1.37,112.41,0.00,SPORTSBOOK,SPORTSBOOK,ESPORTS,1X2,BOT_VS_FLU_20260323,Draw,WEB,2026-03-26T08:55:26Z,2026-03-27T10:55:26Z,LOST,,,,,
BET-001732,PLY-NETW-106,1442.20,2.22,3201.67,0.00,SPORTSBOOK,SPORTSBOOK,BASKETBALL,1X2,BRA_VS_ARG_20260401,Over 2.5,TERMINAL,2026-03-26T09:37:33Z,2026-03-28T18:37:33Z,LOST,,,,,
BET-000002,PLY-NORM-001,27.30,7.17,195.74,0.00,SPORTSBOOK,SPORTSBOOK,ESPORTS,OVER_UNDER,WIMBLEDON_R1_20260315,Away Win,APP,2026-03-26T10:46:22Z,2026-03-26T11:46:22Z,LOST,,,,,
BET-000006,PLY-NORM-001,13.55,6.95,94.15,94.15,SPORTSBOOK,SPORTSBOOK,MMA,1X2,SAN_VS_VAS_20260317,Away Win,APP,2026-03-26T11:00:06Z,2026-03-27T05:00:06Z,WON,,,,,
BET-000584,PLY-NORM-041,71.19,5.98,425.69,425.69,SPORTSBOOK,SPORTSBOOK,BASKETBALL,HANDICAP,PAL_VS_SAO_20260321,BTTS Yes,WEB,2026-03-26T11:01:48Z,2026-03-27T11:01:48Z,WON,,,,,
BET-000108,PLY-NORM-007,176.75,3.40,600.95,106.60,SPORTSBOOK,SPORTSBOOK,BASKETBALL,1X2,UFC_300_20260329,Home Win,WEB,2026-03-26T11:17:29Z,2026-03-29T05:17:29Z,CASHOUT,,,,,
BET-000658,PLY-NORM-047,196.13,2.07,405.98,0.00,SPORTSBOOK,SPORTSBOOK,SOCCER,CORRECT_SCORE,FLA_VS_COR_20260320,Home Win,TERMINAL,2026-03-26T12:40:35Z,2026-03-27T19:40:35Z,LOST,,,,,
BET-000699,PLY-NORM-049,83.37,6.00,500.22,0.00,SPORTSBOOK,SPORTSBOOK,BASKETBALL,CORRECT_SCORE,NBA_LAL_VS_GSW_20260325,Home Win,APP,2026-03-26T13:10:30Z,2026-03-27T07:10:30Z,LOST,,,,,
BET-000334,PLY-NORM-025,21.82,7.53,164.32,164.32,SPORTSBOOK,SPORTSBOOK,TENNIS,CORRECT_SCORE,WIMBLEDON_R1_20260315,BTTS Yes,TERMINAL,2026-03-26T13:38:41Z,2026-03-27T17:38:41Z,WON,,,,,
BET-001322,PLY-INCO-085,4990.90,4.70,23457.24,0.00,SPORTSBOOK,SPORTSBOOK,MMA,OVER_UNDER,BAH_VS_FOR_20260319,BTTS Yes,WEB,2026-03-26T14:29:41Z,2026-03-29T10:29:41Z,LOST,,,,,
BET-000515,PLY-NORM-037,19.07,7.14,136.15,136.15,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,CORRECT_SCORE,GRE_VS_INT_20260322,Away Win,WEB,2026-03-26T17:19:34Z,2026-03-28T18:19:34Z,WON,,,,,
BET-000025,PLY-NORM-002,75.34,6.65,501.02,0.00,SPORTSBOOK,SPORTSBOOK,MMA,OVER_UNDER,BAH_VS_FOR_20260319,Home Win,TERMINAL,2026-03-26T17:42:17Z,2026-03-28T20:42:17Z,LOST,,,,,
BET-001463,PLY-INCO-090,1754.13,4.47,7840.96,0.00,SPORTSBOOK,SPORTSBOOK,SOCCER,HANDICAP,FLA_VS_COR_20260320,BTTS Yes,WEB,2026-03-26T19:05:01Z,2026-03-27T14:05:01Z,LOST,,,,,
BET-002037,PLY-PEP_-119,4755.18,4.33,20589.91,20589.91,SPORTSBOOK,SPORTSBOOK,ESPORTS,1X2,CRU_VS_AME_20260316,Over 2.5,TERMINAL,2026-03-26T19:40:46Z,2026-03-27T18:40:46Z,WON,,,,,
BET-001594,PLY-STRU-096,280.06,1.89,529.31,0.00,SPORTSBOOK,SPORTSBOOK,BASKETBALL,OVER_UNDER,SAN_VS_VAS_20260317,Under 2.5,TERMINAL,2026-03-26T19:59:47Z,2026-03-29T18:59:47Z,LOST,,,,,
BET-001662,PLY-NETW-101,340.99,3.25,1108.22,0.00,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,CORRECT_SCORE,NBA_LAL_VS_GSW_20260325,Home Win,WEB,2026-03-26T20:03:06Z,2026-03-29T04:03:06Z,LOST,,,,,
BET-000756,PLY-NORM-054,100.82,2.25,226.84,226.84,SPORTSBOOK,SPORTSBOOK,TENNIS,BOTH_TEAMS_SCORE,BOT_VS_FLU_20260323,Home Win,WEB,2026-03-26T20:23:19Z,2026-03-28T22:23:19Z,WON,,,,,
BET-001744,PLY-NETW-107,1995.03,4.86,9695.82,0.00,SPORTSBOOK,SPORTSBOOK,BASKETBALL,OVER_UNDER,GRE_VS_INT_20260322,BTTS Yes,TERMINAL,2026-03-26T20:59:04Z,2026-03-27T01:59:04Z,LOST,,,,,
BET-001604,PLY-STRU-096,367.01,2.50,917.53,0.00,SPORTSBOOK,SPORTSBOOK,SOCCER,HANDICAP,BAH_VS_FOR_20260319,Under 2.5,WEB,2026-03-26T21:12:25Z,2026-03-29T19:12:25Z,LOST,,,,,
BET-000736,PLY-NORM-052,211.59,1.90,402.02,402.02,SPORTSBOOK,SPORTSBOOK,SOCCER,HANDICAP,PAL_VS_SAO_20260321,Under 2.5,APP,2026-03-26T22:14:08Z,2026-03-29T21:14:08Z,WON,,,,,
BET-001091,PLY-NORM-073,165.39,6.34,1048.60,1048.60,SPORTSBOOK,SPORTSBOOK,TENNIS,CORRECT_SCORE,BAH_VS_FOR_20260319,Over 2.5,WEB,2026-03-26T22:33:30Z,2026-03-28T10:33:30Z,WON,,,,,
BET-001180,PLY-NORM-080,93.00,7.62,708.67,0.00,SPORTSBOOK,SPORTSBOOK,TENNIS,OVER_UNDER,BAH_VS_FOR_20260319,Draw,TERMINAL,2026-03-26T22:57:47Z,2026-03-28T00:57:47Z,LOST,,,,,
BET-000633,PLY-NORM-045,33.38,5.24,174.92,0.00,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,HANDICAP,WIMBLEDON_R1_20260315,Draw,APP,2026-03-26T23:16:48Z,2026-03-27T08:16:48Z,LOST,,,,,
BET-000347,PLY-NORM-025,58.61,6.43,376.89,20.04,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,CORRECT_SCORE,SAN_VS_VAS_20260317,BTTS Yes,TERMINAL,2026-03-26T23:17:54Z,2026-03-27T00:17:54Z,CASHOUT,,,,,
BET-000251,PLY-NORM-018,22.15,2.17,48.07,0.00,SPORTSBOOK,SPORTSBOOK,VOLLEYBALL,CORRECT_SCORE,BOT_VS_FLU_20260323,Over 2.5,WEB,2026-03-27T00:03:57Z,2026-03-29T10:03:57Z,LOST,,,,,
BET-001658,PLY-NETW-100,590.75,3.48,2055.80,0.00,SPORTSBOOK,SPORTSBOOK,BASKETBALL,CORRECT_SCORE,SAN_VS_VAS_20260317,BTTS Yes,WEB,2026-03-27T03:50:37Z,2026-03-28T00:50:37Z,LOST,,,,,
BET-000344,PLY-NORM-025,45.08,7.11,320.52,0.00,SPORTSBOOK,SPORTSBOOK,BASKETBALL,BOTH_TEAMS_SCORE,WIMBLEDON_R1_20260315,Under 2.5,WEB,2026-03-27T04:13:32Z,2026-03-29T02:13:32Z,LOST,,,,,
